idx,city,country,iso3,capital,lat,lng,admin_name,population
20096,Ellwangen,Germany,DEU,,48.9611,10.1306,Baden-Württemberg,25678.0
20107,Friedrichsdorf,Germany,DEU,,50.2556,8.6397,Hesse,25662.0
20130,Geretsried,Germany,DEU,,47.8667,11.4667,Bavaria,25623.0
20155,Sankt Wendel,Germany,DEU,minor,49.4667,7.1667,Saarland,25583.0
20173,Idstein,Germany,DEU,,50.2206,8.2742,Hesse,25554.0
20195,Vaterstetten,Germany,DEU,,48.105,11.7706,Bavaria,25530.0
20197,Verl,Germany,DEU,,51.8831,8.5167,North Rhine-Westphalia,25522.0
20202,Rottweil,Germany,DEU,minor,48.1681,8.6247,Baden-Württemberg,25513.0
20204,Brilon,Germany,DEU,,51.3956,8.5678,North Rhine-Westphalia,25511.0
20251,Sangerhausen,Germany,DEU,minor,51.4667,11.3,Saxony-Anhalt,25441.0
20282,Öhringen,Germany,DEU,,49.2,9.5,Baden-Württemberg,25388.0
20303,Roth,Germany,DEU,,49.2461,11.0911,Bavaria,25367.0
20316,Lennestadt,Germany,DEU,,51.1236,8.0681,North Rhine-Westphalia,25352.0
20333,Wiehl,Germany,DEU,,50.95,7.5333,North Rhine-Westphalia,25314.0
20335,Salzkotten,Germany,DEU,,51.6708,8.6047,North Rhine-Westphalia,25311.0
20339,Obertshausen,Germany,DEU,,50.0667,8.8333,Hesse,25307.0
20365,Lüdinghausen,Germany,DEU,,51.7667,7.4333,North Rhine-Westphalia,25259.0
20369,Weingarten,Germany,DEU,,47.8092,9.6444,Baden-Württemberg,25257.0
20379,Delitzsch,Germany,DEU,,51.5264,12.3425,Saxony,25244.0
20391,Pfungstadt,Germany,DEU,,49.8056,8.6044,Hesse,25231.0
20397,Petershagen,Germany,DEU,,52.3833,8.9667,North Rhine-Westphalia,25222.0
20428,Norden,Germany,DEU,,53.5967,7.2056,Lower Saxony,25179.0
20434,Espelkamp,Germany,DEU,,52.3772,8.6328,North Rhine-Westphalia,25174.0
20457,Ditzingen,Germany,DEU,,48.8264,9.0667,Baden-Württemberg,25145.0
20544,Olpe,Germany,DEU,minor,51.0167,7.8333,North Rhine-Westphalia,25015.0
20622,Plettenberg,Germany,DEU,,51.2167,7.8833,North Rhine-Westphalia,24954.0
20629,Bad Oldesloe,Germany,DEU,minor,53.8117,10.3742,Schleswig-Holstein,24935.0
20669,Schmallenberg,Germany,DEU,,51.149,8.2845,North Rhine-Westphalia,24878.0
20671,Meckenheim,Germany,DEU,,50.6333,7.0167,North Rhine-Westphalia,24877.0
20700,Sprockhövel,Germany,DEU,,51.3667,7.25,North Rhine-Westphalia,24838.0
20719,Syke,Germany,DEU,,52.9131,8.8269,Lower Saxony,24810.0
20732,Zittau,Germany,DEU,,50.8961,14.8072,Saxony,24794.0
20764,Rudolstadt,Germany,DEU,,50.7169,11.3275,Thuringia,24749.0
20767,Meiningen,Germany,DEU,minor,50.55,10.4167,Thuringia,24745.0
20830,Warstein,Germany,DEU,,51.45,8.35,North Rhine-Westphalia,24647.0
20854,Waldshut-Tiengen,Germany,DEU,minor,47.6231,8.2144,Baden-Württemberg,24605.0
20858,Rathenow,Germany,DEU,minor,52.6,12.3333,Brandenburg,24597.0
20878,Ronnenberg,Germany,DEU,,52.3194,9.6556,Lower Saxony,24570.0
20883,Bad Mergentheim,Germany,DEU,,49.5,9.7667,Baden-Württemberg,24564.0
20886,Isernhagen-Süd,Germany,DEU,,52.4342,9.8572,Lower Saxony,24563.0
20908,Markkleeberg,Germany,DEU,,51.2778,12.3833,Saxony,24523.0
20924,Haren,Germany,DEU,,52.7667,7.2167,Lower Saxony,24498.0
20931,Waldkraiburg,Germany,DEU,,48.2167,12.4,Bavaria,24488.0
20961,Attendorn,Germany,DEU,,51.1167,7.9,North Rhine-Westphalia,24448.0
20998,Herzogenaurach,Germany,DEU,,49.57,10.8819,Bavaria,24404.0
21001,Varel,Germany,DEU,,53.3969,8.1361,Lower Saxony,24397.0
21073,Bedburg,Germany,DEU,,51.0,6.5625,North Rhine-Westphalia,24302.0
21076,Freudenstadt,Germany,DEU,minor,48.4633,8.4111,Baden-Württemberg,24301.0
21085,Staßfurt,Germany,DEU,,51.8667,11.5667,Saxony-Anhalt,24293.0
21148,Calw,Germany,DEU,minor,48.7167,8.7333,Baden-Württemberg,24219.0
21153,Übach-Palenberg,Germany,DEU,,50.9197,6.1194,North Rhine-Westphalia,24215.0
21201,Sehnde,Germany,DEU,,52.3161,9.9642,Lower Saxony,24157.0
21220,Eisenhüttenstadt,Germany,DEU,,52.145,14.6728,Brandenburg,24125.0
21238,Wandlitz,Germany,DEU,,52.75,13.4497,Brandenburg,24104.0
21353,Jüchen,Germany,DEU,,51.1011,6.5017,North Rhine-Westphalia,23940.0
21381,Alfter,Germany,DEU,,50.7356,7.0092,North Rhine-Westphalia,23904.0
21417,Westerstede,Germany,DEU,minor,53.25,7.9167,Lower Saxony,23854.0
21435,Limbach-Oberfrohna,Germany,DEU,,50.8667,12.75,Saxony,23833.0
21497,Döbeln,Germany,DEU,,51.1194,13.1128,Saxony,23763.0
21508,Starnberg,Germany,DEU,minor,47.9972,11.3406,Bavaria,23741.0
21517,Husum,Germany,DEU,minor,54.4667,9.05,Schleswig-Holstein,23735.0
21540,Korbach,Germany,DEU,minor,51.2833,8.8667,Hesse,23706.0
21555,Gelnhausen,Germany,DEU,,50.2,9.1667,Hesse,23679.0
21644,Salzwedel,Germany,DEU,minor,52.85,11.15,Saxony-Anhalt,23543.0
21646,Kaltenkirchen,Germany,DEU,,53.8397,9.9603,Schleswig-Holstein,23538.0
21656,Hannoversch Münden,Germany,DEU,,51.4167,9.65,Lower Saxony,23530.0
21670,Sonneberg,Germany,DEU,minor,50.35,11.1667,Thuringia,23507.0
21692,Mosbach,Germany,DEU,minor,49.3522,9.1467,Baden-Württemberg,23484.0
21694,Dillenburg,Germany,DEU,,50.7333,8.2833,Hesse,23480.0
21748,Senftenberg,Germany,DEU,minor,51.5167,14.0167,Brandenburg,23405.0
21775,Netphen,Germany,DEU,,50.9147,8.1,North Rhine-Westphalia,23363.0
21791,Leutkirch im Allgäu,Germany,DEU,,47.8256,10.0222,Baden-Württemberg,23345.0
21809,Warburg,Germany,DEU,,51.5,9.1697,North Rhine-Westphalia,23322.0
21818,Quedlinburg,Germany,DEU,,51.7917,11.1472,Saxony-Anhalt,23313.0
21850,Gersthofen,Germany,DEU,,48.4167,10.8667,Bavaria,23274.0
21900,Wertheim,Germany,DEU,,49.7589,9.5175,Baden-Württemberg,23196.0
21909,Rastede,Germany,DEU,,53.25,8.2,Lower Saxony,23180.0
21919,Karben,Germany,DEU,,50.2322,8.7681,Hesse,23172.0
21928,Bad Soden am Taunus,Germany,DEU,,50.1333,8.5,Hesse,23162.0
21929,Vreden,Germany,DEU,,52.0333,6.8333,North Rhine-Westphalia,23161.0
21983,Überlingen,Germany,DEU,,47.7667,9.165,Baden-Württemberg,23098.0
21999,Apolda,Germany,DEU,minor,51.0167,11.5167,Thuringia,23072.0
22011,Weilheim,Germany,DEU,minor,47.8333,11.15,Bavaria,23056.0
22029,Bad Kissingen,Germany,DEU,minor,50.2,10.0667,Bavaria,23037.0
22051,Bad Salzungen,Germany,DEU,minor,50.8117,10.2333,Thuringia,23013.0
22085,Wallenhorst,Germany,DEU,,52.35,8.0167,Lower Saxony,22989.0
22088,Nagold,Germany,DEU,,48.5519,8.7256,Baden-Württemberg,22985.0
22093,Lengerich,Germany,DEU,,52.175,7.8667,North Rhine-Westphalia,22980.0
22123,Friesoythe,Germany,DEU,,53.0206,7.8586,Lower Saxony,22945.0
22124,Kitzingen,Germany,DEU,minor,49.7333,10.1667,Bavaria,22945.0
22151,Edewecht,Germany,DEU,,53.1258,7.9825,Lower Saxony,22908.0
22164,Senden,Germany,DEU,,48.3167,10.0667,Bavaria,22896.0
22183,Neusäß,Germany,DEU,,48.4,10.8333,Bavaria,22872.0
22192,Laupheim,Germany,DEU,,48.2289,9.8797,Baden-Württemberg,22863.0
22282,Herdecke,Germany,DEU,,51.4,7.4333,North Rhine-Westphalia,22758.0
22345,Burg,Germany,DEU,minor,52.2725,11.855,Saxony-Anhalt,22689.0
22375,Stadthagen,Germany,DEU,minor,52.3247,9.2069,Lower Saxony,22643.0
22391,Büdingen,Germany,DEU,,50.2908,9.1125,Hesse,22622.0
22428,Haar,Germany,DEU,,48.1,11.7333,Bavaria,22555.0
22448,Metzingen,Germany,DEU,,48.5367,9.2858,Baden-Württemberg,22528.0
22517,Donaueschingen,Germany,DEU,,47.9531,8.5033,Baden-Württemberg,22431.0
22519,Ottobrunn,Germany,DEU,,48.0667,11.6667,Bavaria,22430.0
22561,Bad Rappenau,Germany,DEU,,49.2333,9.1,Baden-Württemberg,22356.0
22630,Versmold,Germany,DEU,,52.0436,8.15,North Rhine-Westphalia,22274.0
22680,Eppingen,Germany,DEU,,49.1333,8.9167,Baden-Württemberg,22226.0
22683,Radevormwald,Germany,DEU,,51.2,7.35,North Rhine-Westphalia,22222.0
22697,Ilsede,Germany,DEU,,52.2667,10.1833,Lower Saxony,22206.0
22762,Waldkirch,Germany,DEU,,48.1,7.9667,Baden-Württemberg,22127.0
22775,Heide,Germany,DEU,minor,54.1961,9.0933,Schleswig-Holstein,22114.0
22816,Eschborn,Germany,DEU,,50.1436,8.57,Hesse,22070.0
22817,Karlsfeld,Germany,DEU,,48.2167,11.4667,Bavaria,22069.0
22823,Schwetzingen,Germany,DEU,,49.3833,8.5667,Baden-Württemberg,22062.0
22829,Gardelegen,Germany,DEU,,52.5264,11.3925,Saxony-Anhalt,22054.0
22860,Elsdorf,Germany,DEU,,50.9333,6.5667,North Rhine-Westphalia,22021.0
22934,Glauchau,Germany,DEU,,50.8233,12.5444,Saxony,21951.0
22958,Aichach,Germany,DEU,minor,48.45,11.1333,Bavaria,21908.0
22992,Sonthofen,Germany,DEU,minor,47.5158,10.2811,Bavaria,21859.0
22998,Flörsheim,Germany,DEU,,50.0167,8.4333,Hesse,21851.0
23039,Soltau,Germany,DEU,,52.9833,9.8333,Lower Saxony,21808.0
23097,Eislingen,Germany,DEU,,48.6933,9.7067,Baden-Württemberg,21745.0
23098,Hockenheim,Germany,DEU,,49.3181,8.5472,Baden-Württemberg,21745.0
23102,Bad Harzburg,Germany,DEU,,51.8811,10.5622,Lower Saxony,21738.0
23146,Mühldorf,Germany,DEU,minor,48.2456,12.5228,Bavaria,21697.0
23152,Geseke,Germany,DEU,,51.65,8.5167,North Rhine-Westphalia,21685.0
23153,Bad Krozingen,Germany,DEU,,47.9167,7.7,Baden-Württemberg,21684.0
23171,Lindlar,Germany,DEU,,51.0167,7.3833,North Rhine-Westphalia,21665.0
23239,Spremberg,Germany,DEU,,51.5717,14.3794,Brandenburg,21585.0
23242,Xanten,Germany,DEU,,51.6622,6.4539,North Rhine-Westphalia,21582.0
23251,Seligenstadt,Germany,DEU,,50.0333,8.9667,Hesse,21568.0
23261,Stadtallendorf,Germany,DEU,,50.8333,9.0167,Hesse,21552.0
23285,Zerbst,Germany,DEU,,51.9681,12.0844,Saxony-Anhalt,21519.0
23292,Eckernförde,Germany,DEU,,54.4742,9.8378,Schleswig-Holstein,21507.0
23313,Günzburg,Germany,DEU,minor,48.4527,10.2713,Bavaria,21486.0
23317,Rees,Germany,DEU,,51.7667,6.4,North Rhine-Westphalia,21475.0
23354,Osterode,Germany,DEU,minor,51.7286,10.2522,Lower Saxony,21446.0
23357,Waghäusel,Germany,DEU,,49.25,8.5167,Baden-Württemberg,21444.0
23373,Zossen,Germany,DEU,,52.2167,13.4497,Brandenburg,21433.0
23385,Puchheim,Germany,DEU,,48.15,11.35,Bavaria,21420.0
23479,Sondershausen,Germany,DEU,minor,51.3667,10.8667,Thuringia,21317.0
23511,Gauting,Germany,DEU,,48.0678,11.3739,Bavaria,21276.0
23530,Traunstein,Germany,DEU,minor,47.8667,12.6333,Bavaria,21251.0
23602,Wildeshausen,Germany,DEU,,52.9,8.4333,Lower Saxony,21154.0
23625,Schramberg,Germany,DEU,,48.2269,8.3842,Baden-Württemberg,21125.0
23638,Wipperfürth,Germany,DEU,,51.1167,7.4,North Rhine-Westphalia,21112.0
23648,Traunreut,Germany,DEU,,47.9667,12.5833,Bavaria,21102.0
23650,Wülfrath,Germany,DEU,,51.2833,7.0333,North Rhine-Westphalia,21100.0
23651,Germersheim,Germany,DEU,minor,49.2167,8.3667,Rhineland-Palatinate,21099.0
23709,Groß-Umstadt,Germany,DEU,,49.8667,8.9333,Hesse,21028.0
23711,Zülpich,Germany,DEU,,50.7,6.65,North Rhine-Westphalia,21025.0
23720,Nördlingen,Germany,DEU,,48.8511,10.4883,Bavaria,21009.0
23836,Mössingen,Germany,DEU,,48.4064,9.0575,Baden-Württemberg,20900.0
23844,Senden,Germany,DEU,,51.8572,7.4828,North Rhine-Westphalia,20895.0
23846,Herborn,Germany,DEU,,50.6825,8.3061,Hesse,20894.0
23905,Luckenwalde,Germany,DEU,minor,52.0833,13.1667,Brandenburg,20839.0
23916,Bruchköbel,Germany,DEU,,50.1833,8.9167,Hesse,20825.0
23928,Meinerzhagen,Germany,DEU,,51.1167,7.6333,North Rhine-Westphalia,20812.0
23934,Stadtlohn,Germany,DEU,,51.9925,6.915,North Rhine-Westphalia,20807.0
23944,Schortens,Germany,DEU,,53.5333,7.95,Lower Saxony,20797.0
23958,Wittmund,Germany,DEU,minor,53.575,7.7808,Lower Saxony,20773.0
23964,Hörstel,Germany,DEU,,52.2972,7.5861,North Rhine-Westphalia,20766.0
24021,Enger,Germany,DEU,,52.1333,8.5667,North Rhine-Westphalia,20705.0
24024,Werdau,Germany,DEU,,50.7333,12.3833,Saxony,20702.0
24028,Nidderau,Germany,DEU,,50.25,8.9,Hesse,20700.0
24058,Steinhagen,Germany,DEU,,52.005,8.4147,North Rhine-Westphalia,20671.0
24065,Schwanewede,Germany,DEU,,53.2333,8.6,Lower Saxony,20661.0
24092,Bad Waldsee,Germany,DEU,,47.9211,9.7519,Baden-Württemberg,20630.0
24106,Bockum,Germany,DEU,,51.3333,6.5667,North Rhine-Westphalia,20617.0
24109,Schifferstadt,Germany,DEU,,49.3833,8.3667,Rhineland-Palatinate,20615.0
24115,Dingolfing,Germany,DEU,minor,48.6333,12.5,Bavaria,20607.0
24139,Neufahrn bei Freising,Germany,DEU,,48.3167,11.6667,Bavaria,20590.0
24148,Wachtberg,Germany,DEU,,50.6167,7.1333,North Rhine-Westphalia,20581.0
24181,Fröndenberg,Germany,DEU,,51.4719,7.7658,North Rhine-Westphalia,20548.0
24224,Coswig,Germany,DEU,,51.1333,13.5833,Saxony,20512.0
24263,Uetze,Germany,DEU,,52.4661,10.2039,Lower Saxony,20471.0
24266,Dülken,Germany,DEU,,51.2522,6.3353,North Rhine-Westphalia,20469.0
24326,Greiz,Germany,DEU,minor,50.6547,12.1997,Thuringia,20397.0
24332,Haßloch,Germany,DEU,,49.3631,8.2558,Rhineland-Palatinate,20387.0
24349,Reichenbach/Vogtland,Germany,DEU,,50.6167,12.3,Saxony,20371.0
24373,Neustrelitz,Germany,DEU,,53.3647,13.0636,Mecklenburg-Western Pomerania,20340.0
24412,Duderstadt,Germany,DEU,,51.5125,10.2597,Lower Saxony,20286.0
24451,Bad Schwartau,Germany,DEU,,53.9194,10.6975,Schleswig-Holstein,20255.0
24461,Blieskastel,Germany,DEU,,49.2333,7.25,Saarland,20240.0
24468,Ochtrup,Germany,DEU,,52.2056,7.1903,North Rhine-Westphalia,20230.0
24475,Telgte,Germany,DEU,,51.9819,7.7856,North Rhine-Westphalia,20222.0
24480,Lichtenfels,Germany,DEU,minor,50.1333,11.0333,Bavaria,20217.0
24531,Schopfheim,Germany,DEU,,47.65,7.8167,Baden-Württemberg,20163.0
24561,Giengen an der Brenz,Germany,DEU,,48.6217,10.245,Baden-Württemberg,20133.0
24565,Kürten,Germany,DEU,,51.0497,7.2667,North Rhine-Westphalia,20128.0
24574,Holzminden,Germany,DEU,minor,51.8297,9.4483,North Rhine-Westphalia,20120.0
24576,Leinefelde,Germany,DEU,,51.3833,10.3333,Thuringia,20119.0
24600,Oberkirch,Germany,DEU,,48.5333,8.0833,Baden-Württemberg,20092.0
24630,Schmalkalden,Germany,DEU,,50.7167,10.45,Thuringia,20065.0
24658,Tettnang,Germany,DEU,,47.6708,9.5875,Baden-Württemberg,20037.0
24761,Donauwörth,Germany,DEU,minor,48.7,10.8,Bavaria,19994.0
24765,Dillingen,Germany,DEU,,49.35,6.7333,Saarland,19989.0
24793,Korntal-Münchingen,Germany,DEU,,48.8306,9.1214,Baden-Württemberg,19955.0
24798,Waldbröl,Germany,DEU,,50.8789,7.615,North Rhine-Westphalia,19949.0
24822,Hiddenhausen,Germany,DEU,,52.1667,8.6167,North Rhine-Westphalia,19924.0
24845,Nottuln,Germany,DEU,,51.9167,7.2833,North Rhine-Westphalia,19901.0
24895,Gerlingen,Germany,DEU,,48.8,9.0653,Baden-Württemberg,19853.0
24903,Moosburg,Germany,DEU,,48.4667,11.9333,Bavaria,19832.0
24925,Dillingen,Germany,DEU,minor,48.5667,10.4667,Bavaria,19814.0
24939,Torgau,Germany,DEU,minor,51.5603,13.0056,Saxony,19802.0
24947,Wilnsdorf,Germany,DEU,,50.8167,8.1,North Rhine-Westphalia,19793.0
24977,Ennigerloh,Germany,DEU,,51.8367,8.0256,North Rhine-Westphalia,19757.0
24990,Wittlich,Germany,DEU,minor,49.9869,6.8897,Rhineland-Palatinate,19740.0
24997,Marsberg,Germany,DEU,,51.45,8.8333,North Rhine-Westphalia,19736.0
25000,Sarstedt,Germany,DEU,,52.2394,9.8606,Lower Saxony,19735.0
25016,Gröbenzell,Germany,DEU,,48.2,11.3667,Bavaria,19717.0
25023,Mayen,Germany,DEU,,50.3333,7.2167,Rhineland-Palatinate,19708.0
25025,Schenefeld,Germany,DEU,,53.6028,9.8233,Schleswig-Holstein,19707.0
25028,Oschersleben,Germany,DEU,,52.0167,11.25,Saxony-Anhalt,19704.0
25031,Bückeburg,Germany,DEU,,52.2608,9.0492,Lower Saxony,19701.0
25091,Haiger,Germany,DEU,,50.7422,8.2039,Hesse,19623.0
25098,Bad Aibling,Germany,DEU,,47.8639,12.01,Bavaria,19613.0
25105,Bad Pyrmont,Germany,DEU,,51.9867,9.2636,Lower Saxony,19604.0
25125,Rhede,Germany,DEU,,51.8333,6.7006,North Rhine-Westphalia,19595.0
25134,Engelskirchen,Germany,DEU,,50.9833,7.4167,North Rhine-Westphalia,19584.0
25154,Wenden,Germany,DEU,,50.9667,7.8667,North Rhine-Westphalia,19565.0
25232,Eschwege,Germany,DEU,minor,51.1881,10.0528,Hesse,19472.0
25235,Borna,Germany,DEU,,51.1167,12.5,Saxony,19470.0
25237,Mölln,Germany,DEU,,53.6269,10.6847,Schleswig-Holstein,19469.0
25238,Müllheim,Germany,DEU,,47.8,7.6333,Baden-Württemberg,19463.0
25257,Hechingen,Germany,DEU,,48.3517,8.9633,Baden-Württemberg,19439.0
25287,Weil der Stadt,Germany,DEU,,48.7508,8.8706,Baden-Württemberg,19401.0
25288,Sulzbach-Rosenberg,Germany,DEU,,49.5,11.75,Bavaria,19401.0
25300,Bad Driburg,Germany,DEU,,51.7333,9.0167,North Rhine-Westphalia,19390.0
25305,Annaberg-Buchholz,Germany,DEU,minor,50.58,13.0022,Saxony,19382.0
25326,Burghausen,Germany,DEU,,48.1667,12.8333,Bavaria,19364.0
25343,Nauen,Germany,DEU,,52.6,12.8831,Brandenburg,19352.0
25357,Wassenberg,Germany,DEU,,51.1,6.15,North Rhine-Westphalia,19339.0
25362,Wolfratshausen,Germany,DEU,,47.9133,11.4278,Bavaria,19335.0
25391,Heusenstamm,Germany,DEU,,50.05,8.8,Hesse,19306.0
25427,Haldensleben,Germany,DEU,minor,52.2833,11.4167,Saxony-Anhalt,19267.0
25431,Alzey,Germany,DEU,minor,49.7458,8.1153,Rhineland-Palatinate,19265.0
25447,Gilching,Germany,DEU,,48.1167,11.3,Bavaria,19247.0
25509,Schkeuditz,Germany,DEU,,51.4,12.2167,Saxony,19189.0
25514,Bad Tölz,Germany,DEU,minor,47.7603,11.5567,Bavaria,19186.0
25531,Schönefeld,Germany,DEU,,52.3883,13.5047,Brandenburg,19174.0
25544,Blankenburg,Germany,DEU,,51.7953,10.9622,Saxony-Anhalt,19161.0
25545,Seesen,Germany,DEU,,51.8931,10.1783,Lower Saxony,19159.0
25551,Sömmerda,Germany,DEU,minor,51.1617,11.1169,Thuringia,19156.0
25564,Schwalmtal,Germany,DEU,,51.2225,6.2625,North Rhine-Westphalia,19143.0
25568,Schneverdingen,Germany,DEU,,53.1167,9.8,Lower Saxony,19140.0
25580,Eitorf,Germany,DEU,,50.7697,7.4517,North Rhine-Westphalia,19132.0
25617,Lebach,Germany,DEU,,49.41,6.91,Saarland,19095.0
25716,Pfullingen,Germany,DEU,,48.4656,9.2261,Baden-Württemberg,19005.0
25758,Radeberg,Germany,DEU,,51.1167,13.9167,Saxony,18980.0
25770,Burscheid,Germany,DEU,,51.1,7.1167,North Rhine-Westphalia,18968.0
25793,Kolbermoor,Germany,DEU,,47.85,12.0667,Bavaria,18945.0
25802,Neviges,Germany,DEU,,51.3128,7.0869,North Rhine-Westphalia,18937.0
25812,Bad Berleburg,Germany,DEU,,51.0497,8.4,North Rhine-Westphalia,18923.0
25820,Prenzlau,Germany,DEU,minor,53.3167,13.8667,Brandenburg,18909.0
25837,Bad Reichenhall,Germany,DEU,minor,47.7247,12.8769,Bavaria,18893.0
25865,Hemmingen,Germany,DEU,,52.3236,9.7256,Lower Saxony,18870.0
25882,Weißenburg,Germany,DEU,minor,49.0306,10.9719,Bavaria,18854.0
25910,Alzenau in Unterfranken,Germany,DEU,,50.0667,9.0667,Bavaria,18829.0
25925,Bad Dürkheim,Germany,DEU,minor,49.4594,8.1681,Rhineland-Palatinate,18818.0
25930,Marktoberdorf,Germany,DEU,minor,47.7667,10.6167,Bavaria,18809.0
25952,Bremervörde,Germany,DEU,,53.4833,9.1333,Lower Saxony,18793.0
26015,Alfeld,Germany,DEU,,51.9886,9.8269,Lower Saxony,18723.0
26103,Bergneustadt,Germany,DEU,,51.0333,7.65,North Rhine-Westphalia,18633.0
26121,Uetersen,Germany,DEU,,53.6872,9.6692,Schleswig-Holstein,18618.0
26148,Renningen,Germany,DEU,,48.7661,8.9347,Baden-Württemberg,18596.0
26168,Rhynern,Germany,DEU,,51.6299,7.8581,North Rhine-Westphalia,18578.0
26181,Crimmitschau,Germany,DEU,,50.8181,12.3875,Saxony,18567.0
26210,Glinde,Germany,DEU,,53.5406,10.2111,Schleswig-Holstein,18547.0
26215,Hochheim am Main,Germany,DEU,,50.0167,8.35,Hesse,18538.0
26262,Rhaude,Germany,DEU,,53.1667,7.55,Lower Saxony,18495.0
26263,Vlotho,Germany,DEU,,52.1667,8.8497,North Rhine-Westphalia,18495.0
26271,Schwalmstadt,Germany,DEU,,50.9333,9.2167,Hesse,18488.0
26286,Vellmar,Germany,DEU,,51.35,9.4667,Hesse,18474.0
26292,Hoppegarten,Germany,DEU,,52.5167,13.6667,Brandenburg,18469.0
26305,Hessisch Oldendorf,Germany,DEU,,52.1667,9.25,Lower Saxony,18458.0
26322,Bönen,Germany,DEU,,51.5986,7.7592,North Rhine-Westphalia,18438.0
26333,Lahnstein,Germany,DEU,,50.3011,7.6056,Rhineland-Palatinate,18433.0
26345,Vechelde,Germany,DEU,,52.2608,10.372,Lower Saxony,18419.0
26354,Kronberg,Germany,DEU,,50.1833,8.5,Hesse,18416.0
26367,Konz,Germany,DEU,,49.7,6.5833,Rhineland-Palatinate,18403.0
26374,Langen,Germany,DEU,,53.6167,8.5833,Lower Saxony,18395.0
26395,Sigmaringen,Germany,DEU,minor,48.0867,9.2164,Baden-Württemberg,18375.0
26400,Illertissen,Germany,DEU,,48.2167,10.0833,Bavaria,18368.0
26421,Wörth am Rhein,Germany,DEU,,49.0517,8.2603,Rhineland-Palatinate,18350.0
26479,Püttlingen,Germany,DEU,,49.2833,6.8833,Saarland,18295.0
26491,Parchim,Germany,DEU,minor,53.4167,11.8333,Mecklenburg-Western Pomerania,18278.0
26553,Bad Segeberg,Germany,DEU,minor,53.9167,10.3167,Schleswig-Holstein,18221.0
26597,Taufkirchen,Germany,DEU,,48.05,11.6167,Bavaria,18185.0
26639,Heusweiler,Germany,DEU,,49.35,6.9167,Saarland,18138.0
26694,Großenhain,Germany,DEU,,51.2833,13.55,Saxony,18102.0
26718,Bobingen,Germany,DEU,,48.2667,10.8167,Bavaria,18070.0
26727,Ismaning,Germany,DEU,,48.2264,11.6725,Bavaria,18062.0
26754,Frankenberg,Germany,DEU,,51.0589,8.7967,Hesse,18033.0
26773,Buchen in Odenwald,Germany,DEU,,49.5217,9.3233,Baden-Württemberg,18018.0
26850,Halstenbek,Germany,DEU,,53.6333,9.8667,Schleswig-Holstein,17978.0
26979,Forst (Lausitz),Germany,DEU,minor,51.7333,14.6333,Brandenburg,17855.0
27010,Werdohl,Germany,DEU,,51.2667,7.7667,North Rhine-Westphalia,17827.0
27022,Freilassing,Germany,DEU,,47.8333,12.9667,Bavaria,17816.0
27027,Oberasbach,Germany,DEU,,49.4219,10.9583,Bavaria,17810.0
27066,Freudenberg,Germany,DEU,,50.8997,7.8667,North Rhine-Westphalia,17773.0
27079,Weilerswist,Germany,DEU,,50.7667,6.8331,North Rhine-Westphalia,17763.0
27082,Auerbach,Germany,DEU,,50.5094,12.4,Saxony,17759.0
27086,Schrobenhausen,Germany,DEU,,48.5333,11.2667,Bavaria,17754.0
27113,Bad Münder am Deister,Germany,DEU,,52.1992,9.4653,Lower Saxony,17728.0
27138,Kreuzau,Germany,DEU,,50.75,6.4831,North Rhine-Westphalia,17687.0
27140,Diepholz,Germany,DEU,minor,52.6072,8.3711,Lower Saxony,17685.0
27170,Bad Säckingen,Germany,DEU,,47.55,7.95,Baden-Württemberg,17660.0
27180,Nidda,Germany,DEU,,50.4128,9.0092,Hesse,17650.0
27190,Bexbach,Germany,DEU,,49.3494,7.2594,Saarland,17642.0
27202,Damme,Germany,DEU,,52.5208,8.1986,Lower Saxony,17639.0
27271,Bad Wildungen,Germany,DEU,,51.1167,9.1167,Hesse,17595.0
27299,Trossingen,Germany,DEU,,48.0756,8.6361,Baden-Württemberg,17571.0
27361,Garching bei München,Germany,DEU,,48.25,11.65,Bavaria,17526.0
27396,Stockach,Germany,DEU,,47.8514,9.0114,Baden-Württemberg,17490.0
27399,Nümbrecht,Germany,DEU,,50.9053,7.5422,North Rhine-Westphalia,17486.0
27473,Sinzig,Germany,DEU,,50.5453,7.2519,Rhineland-Palatinate,17437.0
27482,Remagen,Germany,DEU,,50.5786,7.2306,Rhineland-Palatinate,17426.0
27488,Cham,Germany,DEU,minor,49.2167,12.65,Bavaria,17421.0
27504,Babenhausen,Germany,DEU,,49.9667,8.95,Hesse,17409.0
27549,Kelsterbach,Germany,DEU,,50.0617,8.5311,Hesse,17375.0
27561,Gescher,Germany,DEU,,51.9569,7.0056,North Rhine-Westphalia,17361.0
27569,Bad Langensalza,Germany,DEU,,51.1081,10.6467,Thuringia,17349.0
27610,Schwarzenbek,Germany,DEU,,53.5042,10.4792,Schleswig-Holstein,17317.0
27621,Schwalbach,Germany,DEU,,49.2833,6.8167,Saarland,17309.0
27632,Holzwickede,Germany,DEU,,51.5,7.6167,North Rhine-Westphalia,17298.0
27645,Horn-Bad Meinberg,Germany,DEU,,51.8833,8.9667,North Rhine-Westphalia,17290.0
27651,Brand,Germany,DEU,,50.7489,6.165,North Rhine-Westphalia,17284.0
27653,Bad Münstereifel,Germany,DEU,,50.5531,6.7661,North Rhine-Westphalia,17282.0
